,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
82,7.363636363636363,0.045454545454545456,0.9545454545454546,0.1015817163241624,10.818096370731755,19.0,21.0,9.165517049476417,10.113369556967145,8.649041117806318,,,,7.113219467278355,8.834927973243564,6.9955381083258645,5.720551092231438,2.6550712763113236,
83,6.090909090909091,-0.5,0.45454545454545453,0.07868730237430893,11.01092130076221,23.0,19.0,9.242994475912363,10.028995562487262,9.695331254170737,,,,6.489396402355272,8.863094548119241,7.3086251786065946,,,
84,6.142857142857143,-0.5238095238095238,0.38095238095238093,0.10160807199432188,10.77867577142024,23.0,11.0,8.813752841309123,9.846897412492153,9.547715843415128,,,,6.606352844699316,9.089005498505308,6.143835787528736,5.0147069934663095,5.898337233117606,
85,6.181818181818182,-0.18181818181818182,0.36363636363636365,0.09386554372566573,10.73867603230569,11.0,17.0,8.405651165083118,9.772266631572256,9.139752336033494,,,,6.314238025577926,8.417949264564399,6.628036085160245,6.188771181365124,1.798072831284647,
86,5.409090909090909,-0.7272727272727273,0.2727272727272727,0.05866868541396275,10.55826841889052,10.0,9.0,8.564932708611286,9.915320170181438,8.907287572832276,,,,6.531258021839173,8.54759435721656,3.5041750606181874,3.0950344746278535,,
87,6.0,-0.45,0.3,0.05799535828566711,10.31751496593328,1.0,4.0,8.114146057650533,9.61355996079196,8.573927904396541,,,,6.142699551911484,8.440163323911628,6.59985961479986,5.086484606379694,,
88,5.380952380952381,-0.42857142857142855,0.047619047619047616,0.06834496123830598,10.528384211097688,15.0,2.0,8.34377389168547,10.048574422719856,7.880867078912661,,,,6.6127249407010975,8.566768951686136,4.398293607137753,6.775265629269282,0.002995508979798371,
89,5.866666666666666,-0.8666666666666667,0.4,0.0831930012789311,10.586739865070832,10.0,12.0,9.312841363087909,10.434133244622673,8.333873056208775,,2.64368944194182,,7.418144207410597,8.428669034388031,0.003992021269537457,6.79050210292536,1.9754689512968577,
90,6.0,-1.0,0.3333333333333333,0.07734375000000002,8.293931383157158,1.0,0.0,6.708680975275006,7.805561826032737,6.124608989877065,,,,3.838591727342263,7.024270845071555,,,,
91,,,,,,0.0,6.0,,,,,,,,,,,,
92,,,,,,1.0,0.0,,,,,,,,,,,,
93,,,,,,0.0,11.0,,,,,,,,,,,,
94,7.055555555555555,0.0,0.8333333333333334,,,0.0,16.0,,,,,,,,,,,,
95,6.84,-0.2,0.76,,6.716592352674678,0.0,18.0,5.131152366643093,5.660137053571342,,,,,5.341640231283857,5.3030610972451075,,,2.5697072514804655,
96,6.5,-0.4166666666666667,0.75,0.023904200536661407,9.18555124479138,0.0,14.0,6.771847350345946,9.104796172782901,5.395353329059631,,,2.8382594147294267,5.655257275380471,9.136690710166844,7.1525389839926214,5.1943281324759285,3.4413151282580445,
97,6.72,-0.28,0.8,0.03877992462043864,8.990081406109802,3.0,5.0,8.561274763735984,9.044275043786731,3.2760497941427187,,,,8.3600358628138,8.406359503014277,6.023880913107879,,5.106175750415212,
98,6.625,-0.375,0.7083333333333334,0.05093425339508379,9.097470285636307,1.0,24.0,7.230903428601084,8.611605877684609,5.305883669745421,,,5.084498950693076,5.537145272782298,8.595381257227373,,6.265696571835359,3.831723598143417,
99,7.076923076923077,-0.3076923076923077,0.9230769230769231,0.054144126440949195,8.766159175460704,0.0,2.0,4.802692293481726,8.597636680304714,5.27980710378894,,,,5.585246655729576,7.860177727198385,,,3.615932346357871,
100,7.318181818181818,0.045454545454545456,1.1818181818181819,0.06961187374453341,9.356744207929225,3.0,6.0,6.473907671516837,8.838033018995617,6.123229380284784,,,,5.677339247300247,8.47993463197967,,1.9499021703248507,4.474537445352638,
101,7.043478260869565,0.391304347826087,0.8695652173913043,0.08153632957750699,9.365516040775521,1.0,0.0,5.776964780417714,9.09034709553621,5.875043084090731,,,,8.27123792002379,8.604608286900588,,,4.475129835436036,
102,6.68,-0.44,0.8,0.053920003055726765,9.520628784652587,0.0,0.0,6.468819216133296,8.783835063093592,6.226931848111024,,,4.53838915229774,6.272648678594532,8.696073835052678,7.016490394268284,,4.288594689881329,
103,6.52,-0.36,0.72,0.03992782560636289,9.048391044614018,0.0,0.0,7.946175852116364,7.823567096194971,6.5798968368828366,,,1.6158175193981394,5.435484641334882,9.14897154205558,,3.6752368150727777,3.336587746884958,
104,6.083333333333333,-0.25,0.625,0.0667823216707626,9.042589189959624,0.0,3.0,6.476002662112588,8.328478119593527,6.822889961195631,,,5.095858406426659,6.570210467357952,7.916327244394526,,,,
105,6.52,-0.32,0.76,0.06142514202082632,9.476632680794056,0.0,0.0,5.751877158940316,8.618755964771145,8.343860711539678,,,,5.420118983546202,7.8471654842728125,,,5.3265354646220215,
106,7.0,-0.15384615384615385,1.0,0.10006029515441861,8.044226456565703,1.0,0.0,5.517428799788843,7.66812269416958,,,,,4.53449017780035,7.187701002912147,,5.761510355948406,3.789041481012917,
107,,,,,,5.0,0.0,,,,,,,,,,,,
108,,,,,,14.0,2.0,,,,,,,,,,,,
109,,,,,,7.0,6.0,,,,,,,,,,,,
110,,,,,,11.0,8.0,,,,,,,,,,,,
111,,,,,,13.0,4.0,,,,,,,,,,,,
112,,,,,,7.0,0.0,,,,,,,,,,,,
113,6.875,0.375,0.5,0.04809027777777775,9.607393868082358,10.0,6.0,6.168817530960993,8.867273699780917,9.194535022907834,,,2.735795061410769,6.069207689730402,4.948057516111529,5.958179184858941,,1.804511153153218,1.1052568313867783
114,7.409090909090909,0.13636363636363635,0.5454545454545454,0.05960769195682989,10.500429678092697,9.0,2.0,7.458111183365072,9.259780896044333,9.672937452833992,5.627736214979898,,3.0655847754528245,6.301603808622431,7.668718572253267,7.14503997138471,6.118916245790059,5.139638114867051,3.460377823898187
115,7.291666666666667,-0.25,0.5416666666666666,0.07949532754278184,10.585256344016994,17.0,1.0,8.708449381899438,9.698489005419727,9.550155158903872,5.491063564134658,,1.410986973710262,5.696207187818464,6.723607655943597,6.769946178569284,6.592364851155484,4.326500711125668,4.425253734607981
116,7.043478260869565,-0.34782608695652173,0.6086956521739131,0.11791666666666667,10.34212750624796,6.0,1.0,7.216512697891127,9.521877438020786,9.366122605809338,5.609874644433234,5.545220412306432,2.4948569806411687,5.843283513433758,6.953427253313449,7.664785297016095,4.434915530412274,3.2739698871777723,4.741238358264584
117,6.739130434782608,0.13043478260869565,0.4782608695652174,0.06188888888888889,9.848030602229775,6.0,1.0,6.67540825534648,8.80911581002958,8.74119349561286,5.3342249048864545,,0.031498667059371016,5.229840433370594,5.55692072149915,6.9225098923506225,5.442266183890698,4.112790059883984,
118,6.043478260869565,-0.30434782608695654,0.043478260869565216,0.09702441077441076,8.800891639790226,3.0,4.0,5.521668896233246,7.943303869537464,7.962359600527038,5.221911371345411,,1.6152211571898276,4.734750031523986,,6.2762392723186045,5.021515885192468,1.8107447691391356,
119,6.7727272727272725,-0.45454545454545453,0.5454545454545454,0.06421521553563807,9.004822079075415,19.0,1.0,6.9337494831589375,7.795193758949263,8.357898704869168,4.728316590809799,,4.3357208817973705,3.895791992317729,5.910669264654405,6.325864996201629,4.6824182229740074,1.6517308246243516,
120,7.0,-0.15789473684210525,0.7368421052631579,0.08096746150024839,8.81733200553064,7.0,2.0,6.816603341691594,7.924466384079725,8.00774162320339,5.776013209711938,,,4.555328469130876,3.5934967716813597,1.3922764327974382,4.620255823406132,,3.7968365956190286
121,7.090909090909091,-0.2727272727272727,0.6818181818181818,,,0.0,0.0,,,,,,,,,,,,
122,6.909090909090909,0.0,0.5454545454545454,,,0.0,0.0,,,,,,,,,,,,
123,,,,,,3.0,1.0,,,,,,,,,,,,
124,,,,,,17.0,1.0,,,,,,,,,,,,
125,,,,,,12.0,0.0,,,,,,,,,,,,
126,,,,,,14.0,9.0,,,,,,,,,,,,
127,,,,,,3.0,1.0,,,,,,,,,,,,
128,5.5,0.0,-0.5,,,12.0,5.0,,,,,,,,,,,,
129,,,,,,4.0,0.0,,,,,,,,,,,,
130,6.875,-0.25,0.875,0.12487312732217766,9.713762336205937,13.0,1.0,8.628878205206444,8.152261396163786,8.311135098844785,,,,5.0093878496942486,8.982556948082086,,,2.9560034313249943,
131,6.2272727272727275,0.3181818181818182,0.5909090909090909,0.1074438624563936,10.571199841328946,12.0,0.0,9.257562640973452,8.986093587323808,8.130586146997414,5.272568696525259,2.6943568739702077,6.027533664581339,5.618072069217793,9.089528090283412,6.874514888001891,4.099315519847701,3.145745835871476,
132,6.130434782608695,0.30434782608695654,0.5652173913043478,0.1318571425177631,10.346664222844064,14.0,4.0,8.909802145520208,8.524882353892565,8.393999946937571,5.4054213614622375,4.7215922960051335,7.228533578923107,5.529437023987866,9.42683933683839,7.962734681829523,,3.758825204800603,
133,6.304347826086956,-0.043478260869565216,0.4782608695652174,0.11450703636596551,10.571486526034121,4.0,0.0,10.78500479408587,8.659165211508608,8.572471594698838,5.4563419616381506,5.22015039857434,5.669494641486877,5.5613890730271,9.748272998662177,6.920402958815501,,3.3831691791427643,
134,6.541666666666667,-0.041666666666666664,0.7083333333333334,0.12640377529597666,10.5571099958221,15.0,2.0,9.126897022000758,9.085913577850823,8.414078817957938,4.720024492657065,,5.8402782192447384,5.738895403429398,9.6952966510741,6.304980653651425,,3.2299344522249345,
135,6.260869565217392,0.043478260869565216,0.782608695652174,0.1396897835014293,10.836132620237267,7.0,2.0,10.630903300746485,8.80966412892778,9.086357984988737,3.793622279040116,6.416093189446962,4.4124345908452645,5.595644030050028,9.758491433225414,7.803983701845734,,2.9102833117215083,
136,6.333333333333333,-0.09523809523809523,0.7619047619047619,0.17209039725555028,10.15793316231505,17.0,1.0,9.014951690971008,7.568335361913994,7.7963927598981355,5.234306706067512,,5.409044456352568,5.470740091162743,9.339640826792884,8.249723335570096,,3.595200443229948,5.031398244448335
137,6.190476190476191,-0.3333333333333333,0.8095238095238095,0.10239323391649299,10.694112697915305,9.0,10.0,9.192862418530732,8.97082858907157,8.611600236244188,6.615265668817662,5.201867037019967,5.757067284659436,5.460176828644977,9.698099006609704,7.03492434989323,,2.58180647452796,
138,5.428571428571429,-0.42857142857142855,0.07142857142857142,0.08541435741651063,9.631122835047037,3.0,1.0,8.898060369118198,7.756748701091782,7.52970179553096,3.954143356718352,,4.253468568818289,4.753400517947134,8.904078628112735,0.025667746748577813,,3.121218893595407,
139,,,,,,15.0,6.0,,,,,,,,,,,,
140,,,,,,12.0,0.0,,,,,,,,,,,,
141,,,,,,20.0,5.0,,,,,,,,,,,,
142,,,,,,6.0,3.0,,,,,,,,,,,,
143,7.0,-2.0,1.0,,7.132686830861066,3.0,0.0,4.167083740862406,6.24104552939468,4.297394243833178,,,,6.14683448333997,5.15958389511528,,,,
144,6.96,-0.16,0.72,,10.032024600267414,0.0,6.0,8.622396994795336,9.66319917758443,8.093598531639998,,,,8.766856991492977,7.978833973290133,8.038693734614373,4.95567211602097,2.5271676085025097,
145,7.28,0.84,0.92,0.1437840535529152,10.92528614514548,0.0,4.0,7.904730481786499,10.729423834665745,8.680268386169804,,,,8.632871079470133,7.527721365396503,3.850275253136737,2.9631574276218124,,
146,7.96,-0.2,1.36,0.2365124560310292,10.583939969441596,3.0,2.0,7.8618461000163675,10.207669635526523,8.42599349200035,,,3.507597356894644,7.700194247667851,8.331813764098044,7.006352776903407,,3.2385215771150353,
147,7.041666666666667,-1.25,0.875,0.3079689731289409,10.526288097370994,4.0,3.0,8.38411769485531,10.317400411043431,8.180149711666733,,,,7.566977976568998,8.768271702982094,,2.6040961033822683,3.7841214497755935,
148,7.208333333333333,-0.2916666666666667,1.0,0.25963737067471626,10.836304865049692,4.0,11.0,8.351287120260597,10.820468126414564,7.674098087064552,,,,7.691770514977484,7.580411445362011,5.6468663843946985,5.353028064953014,,
149,7.44,0.48,1.16,0.2266357312413305,10.706302932304224,12.0,6.0,8.228571744557106,10.482827813453257,7.206599818640029,,,5.512726887016237,7.338621041642719,7.080238598640188,,,5.8319118023667285,
150,6.375,-0.5416666666666666,0.75,0.2458634491084943,10.584570932178652,6.0,4.0,8.256118774737317,10.412326844851338,4.300897920842408,,,5.06310755989048,7.943660967520283,7.045828840322117,,4.039113701222682,,
151,6.476190476190476,-1.1904761904761905,0.6666666666666666,0.22088945004040614,10.327104874572099,1.0,1.0,8.116649353966531,10.188979490894175,5.972016656885166,,,4.900038872754229,8.120736782846784,6.975516725910327,4.08107355736205,,,
152,7.9523809523809526,-0.6190476190476191,1.2857142857142858,0.3584744942804944,10.701347096244746,5.0,2.0,7.9781138301078505,10.085286514467839,,,,2.7992915081991527,7.725230253689406,8.298834424740873,6.350576768471585,5.6990278560165235,4.247466141278187,
153,8.125,-1.3333333333333333,1.125,0.26258709212849507,10.541760825432453,0.0,0.0,7.68703428317137,10.328781235316255,,,,5.754459746007184,7.421072795403105,7.7516830383815725,7.2565195156207,4.960674444942484,,
154,7.4,-0.8,1.0,,4.239987727913927,0.0,0.0,3.5681796688761516,0.09075436326846412,,,,,,4.234628107669157,,,,
155,,,,,,6.0,9.0,,,,,,,,,,,,
156,,,,,,17.0,6.0,,,,,,,,,,,,
157,,,,,,10.0,19.0,,,,,,,,,,,,
158,,,,,,13.0,15.0,,,,,,,,,,,,
159,,,,,,6.0,8.0,,,,,,,,,,,,
160,,,,,,22.0,3.0,,,,,,,,,,,,
161,6.222222222222222,-0.4444444444444444,0.2777777777777778,0.10203046438304683,10.36202462895402,10.0,1.0,9.524447652768076,9.304603549319216,7.034523603530805,6.750099797841087,,,8.57048880981441,8.438713894312585,4.153210776200142,,2.495929013069736,
162,6.434782608695652,-0.5652173913043478,0.5652173913043478,0.09104700211651508,11.015165627522842,4.0,2.0,9.898770745873103,10.430468601812866,7.2370086651444145,7.396925303759775,,,8.357908320825464,8.698208228418125,7.48703306807985,2.6274184310766193,,
