,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
950,6.8,0.6,0.6,0.2092882156846513,8.655672224552516,8.0,1.0,6.383101147279612,7.2483689281039,7.426752623108024,3.0483247236731614,,,3.810078869515781,7.837195180361385,5.275289242926997,,,
951,8.0,1.0,1.0,0.008333333333333331,6.382719162208555,0.0,0.0,4.7241436239455386,5.726688125727785,,,,,3.475036269997026,4.722802099114929,4.090420205329944,,,
952,7.25,0.5,1.0,0.09798605176533887,8.671745219500993,0.0,0.0,6.285295799540342,7.327873175392193,6.8374229393796035,,,,6.365174075157457,7.926675520710271,9.011231533957226,,4.654760030328088,
953,7.4,0.6,1.0,0.146776392180804,8.63771132791028,4.0,2.0,6.958841852004299,8.302433397985626,7.654981470216547,,,6.671691114891756,5.700383370909657,7.0147999756106705,4.925665468086163,,2.2318406884682878,
954,7.5,0.25,0.75,0.09017666475035048,8.909472548280254,1.0,0.0,7.0278795717558955,6.667432506231461,7.44896150314338,,,5.116759518054645,5.23638876992587,7.285916334322932,5.014321823820884,,4.265577084530363,
955,7.2,0.2,1.0,0.12420343137254904,8.92224354700094,1.0,1.0,7.259697240007041,7.775506395296936,7.74280992472319,,,3.5902462592055366,5.425751458356389,7.279322283684537,4.855134814810561,,2.9994254453916085,
956,7.0,-0.6,0.8,0.15983601774042955,8.422502440125928,1.0,1.0,5.586473076815716,6.569867040303038,7.547002085463151,,,4.20557282890781,3.7928339818337857,7.05031504293226,,,,
957,7.0,0.2,1.0,0.18913979786829993,8.355322522518552,3.0,3.0,5.4930490975853274,7.5025914818439725,6.657384405413444,,,,3.7696757239420258,5.989101757918793,2.7627277623929056,,,
958,7.25,0.25,1.25,0.03688805922779405,8.231938038148705,0.0,1.0,4.995853242591348,6.508043091049811,7.508603491485593,,,,4.617345761918225,6.288174495379109,,,,
959,7.0,1.0,1.0,0.04899951284861772,9.065681122399297,0.0,0.0,5.118963402092969,6.841201929440341,7.060366488718878,,,,3.1438505090064472,7.115414768557876,,,,
960,7.0,0.4,1.0,0.02606539516633098,9.268070833223419,3.0,1.0,7.807553961544527,8.020637269446455,7.7717471584331,,,6.807954833004895,3.877783465606423,7.239626949207782,5.644407488386595,5.332414399116083,2.775646542339019,
961,7.0,0.25,1.0,0.10923143184508001,8.812050410767943,0.0,0.0,6.344129963623945,7.446593267152371,8.379990840490231,,,5.935428444417672,4.518816774309986,6.701166439132379,5.5826613738543545,,1.3940144841350286,
962,6.75,1.0,1.0,0.10077388350248441,9.00306389517773,0.0,0.0,6.346697201446931,8.125628917469003,7.831206711733145,,,3.93675464164733,5.227454891297778,7.567087111047352,5.153228008661213,,,
963,7.2,0.4,1.0,0.20737365024236556,8.205350384912563,0.0,0.0,6.97792385905281,6.206358161080226,6.858612302581789,,,,3.675844871843476,7.270448576246393,4.949532641374585,,4.050758334059178,
964,7.2,0.4,1.0,0.16595320188693283,8.453525544162247,0.0,0.0,7.024911451534226,7.021911300523544,7.431352991270118,,,,3.667349335563573,7.001234693048006,,,,
965,7.2,-0.2,1.0,0.0756640189523358,8.97914562153302,0.0,0.0,6.407513448755791,7.238010372012851,8.045765508687483,,,,4.007842146598749,7.853239309416299,5.327944127645375,,3.0036508387982863,
966,7.0,0.8,1.0,0.0851143385464617,7.389249512312975,1.0,0.0,6.129115567401832,5.9383959936696105,,,,5.002939087461785,3.900962058068721,5.766976342152138,5.603689542370132,,,
967,7.0,0.4,1.0,0.10223628470884812,9.00535851898485,0.0,1.0,6.977962080025035,8.78642932884854,7.5161378294526315,,,2.5745949960515313,6.748132152596388,7.317540375820971,4.413670640008343,,,
968,7.2,0.8,1.0,0.11137417839840907,8.723089338101905,2.0,1.0,6.529754548328652,8.175855457436295,6.637172837616261,,,4.0119950292050754,3.843765577721822,6.930876902116961,5.279710324255189,,3.3356628090744422,
969,7.0,0.4,1.0,0.11615087487091101,8.403651747416612,0.0,2.0,5.903610997408629,7.410540061658446,7.125314466722446,,,,3.778331600002258,7.307856694843443,,,1.5366521427084476,
970,7.0,1.0,1.0,0.18855451998494854,8.182316640935165,1.0,0.0,4.994743011427395,7.212800240281243,7.612285921388119,,,,3.5021582329752947,3.9837295249727807,,,1.6132307106727966,
971,7.0,1.0,1.0,0.16723933497618126,7.201764295123099,0.0,0.0,3.9586775574671567,6.887375004880161,,,,,3.7748048249456283,5.581761722549691,,,,
972,7.2,0.4,1.0,0.12116526023672414,9.208637623144549,0.0,0.0,6.028854258076311,8.253513542209436,7.740639184207973,,,5.546336928268357,3.762548044039137,7.7711986674545885,6.663725113069741,,,
973,7.4,0.4,1.0,0.0881963953222814,7.723904298077236,1.0,0.0,4.840242308167575,8.120608336882217,5.86077197835016,,,,4.122332552095601,5.966015961341881,2.9520938165241617,,1.1019400787607843,
974,6.6,0.6,1.0,0.05062149859943974,9.040520383971268,0.0,2.0,5.9524144194041755,8.504001968541315,7.614744218857483,,,,3.8390651408778202,7.353435477481497,4.2773880805613125,,,
975,7.25,1.0,1.0,0.07183591337438762,9.209560968402702,1.0,0.0,6.524881553034844,8.194790473302177,7.7257074501318925,,,3.4381077356822525,3.8236507027991746,7.088357024414631,6.148154144013001,,,
976,7.2,1.0,1.0,0.10981776234215578,9.028257906709037,1.0,0.0,9.623939575120584,7.621434722550159,7.174612511856741,,7.848897440102924,,3.7021904681736086,7.603283622322476,5.667236049072783,,,
977,7.2,0.4,1.0,0.20366097979108125,8.292064671194833,4.0,1.0,6.740462620407933,8.381710181338946,7.309996529374248,,,5.864531338511687,4.796261509056204,5.808910963397865,7.017079528656831,,2.083806999189476,
978,8.0,1.0,1.0,0.1868376213455872,7.500809157668762,0.0,1.0,6.573800271479652,7.897151480672425,,,,,4.017427520118001,4.825277131478039,,,,
979,7.2,1.0,0.6,0.10881482413902194,8.5151466987057,0.0,2.0,9.51923349120034,8.09831208997827,6.761621378733685,,,,3.5285639775825963,7.669038564109052,3.307472611098843,,,
980,6.75,0.75,0.0,0.09738745436440811,8.560171834572964,0.0,0.0,5.810458125144986,7.744134894524235,7.204732021844193,,,5.557414762144041,3.800845604448755,6.646228164007208,6.716088592164042,,1.1246048689423633,
981,7.0,0.8,1.0,0.11043061827109142,8.594138121022183,0.0,0.0,6.130265157986835,7.639214586979421,7.382938595456846,,,,3.571277652033756,6.968742188105776,7.443718684528673,,,
982,7.0,1.0,1.0,0.12463316853668994,8.097077485369292,0.0,0.0,9.348871731407684,8.098294454811558,4.692713921249907,4.103502500006866,,,3.792788917504448,6.6320439372447035,5.971118972442552,,3.551999604516514,
983,8.0,1.0,1.0,0.08234652506199255,8.79680463373332,0.0,1.0,5.600693451279387,6.825287382915095,2.5677147609753153,,8.587527509428014,,2.0836825359370907,4.356952386770017,,,2.7118429993409063,
984,7.0,1.0,1.0,0.25846488933166406,7.954075529478325,1.0,0.0,8.683157020428181,7.0899309918080435,,,,,3.1227172853084797,6.571909046379516,6.821440023280216,,,
985,7.0,-1.0,1.0,0.3363385812828156,8.072672652492532,7.0,3.0,6.451092661372588,6.971883403418501,5.085439690357071,,,,3.7875702767368273,7.288364011091435,4.559136718636051,,2.200441619325342,
986,,,,0.014882726356802151,8.71373367852222,0.0,0.0,5.757054643113627,7.591164196201009,,,,,3.275445176356095,5.240968934655801,,,,
987,7.5,1.0,1.0,0.12082519677085117,7.646712472922843,0.0,0.0,4.448516375942715,6.82631743188736,2.9996246882693347,,,,3.101172786011988,6.642565025165583,5.431794382694186,,3.8702839238454074,
988,,,,,,10.0,0.0,,,,,,,,,,,,
989,,,,,,4.0,0.0,,,,,,,,,,,,
990,,,,,,5.0,0.0,,,,,,,,,,,,
991,,,,,,1.0,2.0,,,,,,,,,,,,
992,,,,,,7.0,0.0,,,,,,,,,,,,
993,,,,,,3.0,0.0,,,,,,,,,,,,
994,,,,,,2.0,2.0,,,,,,,,,,,,
995,,,,,,2.0,1.0,,,,,,,,,,,,
996,,,,,,0.0,2.0,,,,,,,,,,,,
997,,,,,,3.0,0.0,,,,,,,,,,,,
998,,,,,,2.0,0.0,,,,,,,,,,,,
999,,,,,,15.0,0.0,,,,,,,,,,,,
1000,,,,,,4.0,0.0,,,,,,,,,,,,
1001,,,,,,2.0,0.0,,,,,,,,,,,,
1002,,,,,,14.0,1.0,,,,,,,,,,,,
1003,,,,,,6.0,0.0,,,,,,,,,,,,
1004,,,,,,5.0,4.0,,,,,,,,,,,,
1005,,,,,,3.0,0.0,,,,,,,,,,,,
1006,,,,,,23.0,3.0,,,,,,,,,,,,
1007,,,,,,8.0,0.0,,,,,,,,,,,,
1008,,,,,,8.0,1.0,,,,,,,,,,,,
1009,,,,,,2.0,0.0,,,,,,,,,,,,
1010,,,,,,3.0,2.0,,,,,,,,,,,,
1011,,,,,,3.0,0.0,,,,,,,,,,,,
1012,,,,,,3.0,0.0,,,,,,,,,,,,
1013,,,,,,11.0,0.0,,,,,,,,,,,,
1014,,,,,,8.0,0.0,,,,,,,,,,,,
1015,4.666666666666667,0.6666666666666666,0.6666666666666666,0.10965501792114701,8.84405626470697,3.0,0.0,7.59718355297333,8.498232365705661,,,,,4.762763504557089,1.6168106667635134,,,,
1016,6.6,-1.4,0.4,0.08657926861241298,8.467172560638515,7.0,0.0,8.08450415213237,7.519100037812888,,,,,6.173848601948893,4.271276621731618,,,,
1017,7.0,-0.8,0.8,0.029460438699569155,6.904069493480986,4.0,0.0,6.349941117143342,5.530099497656949,,,,,4.644794663771309,4.213889008646284,,,,
1018,6.0,-0.4,0.4,0.11388944606136413,7.670101510229261,5.0,0.0,5.9520920224319145,8.141610328381976,3.262892710284975,,,,3.9780167172619687,,,,,
1019,5.5,-1.25,0.25,0.11325160672351993,8.474080241084645,12.0,0.0,6.958772485260873,8.27658221908803,,,,,3.9945794740325256,,,,,
1020,6.0,-0.6,0.4,0.10891482612696546,8.392400193175906,6.0,0.0,6.814666929084708,8.104264399184672,,,,,3.902618925352852,4.939826489085325,,0.6961426895397437,,
1021,6.6,0.0,0.6,0.13220460848007368,8.187428607683222,7.0,1.0,6.780111662194959,7.680229680546836,5.491075934426989,,,,3.862853769420062,5.249121870242632,,4.202556010107914,,
1022,6.6,-0.6,1.2,0.14887226502146783,7.912481339919819,8.0,1.0,6.746847991268255,7.107872548605182,6.333011386126942,,,,4.1536663749669085,3.26880819361641,,1.3979758658937287,,
1023,7.4,0.2,1.2,0.13795426002920017,7.469053650458635,10.0,2.0,6.410705990902843,6.869637956869009,4.445893055002296,,,,4.5600054420337,,,,,
1024,7.0,-0.4,0.8,0.06452367036820572,6.932171755664362,5.0,0.0,7.964822395033069,6.537323282094604,,,,,3.9173686917528983,,,,,
1025,7.2,-0.4,1.0,0.130120999549245,8.730944291360835,6.0,1.0,6.754060828399822,8.558131851130844,,,,,3.799234973941523,,5.4731820229723995,,,
1026,6.4,0.0,0.2,0.13346682929400022,8.180452799099244,1.0,0.0,6.382663374034087,8.465734620213333,,,,,3.900496833589523,,,2.1772486016827477,,
1027,7.6,-0.2,1.0,0.07716355485107416,7.525788212212238,3.0,0.0,6.371726370588337,7.0748252865954555,,,,,3.7182683390077242,3.865287728530972,,,,
1028,6.6,0.0,0.6,0.07307714752567694,8.049115067348207,2.0,0.0,6.483831859579995,7.796928019411052,,,,,3.746534966602099,,,,,
1029,7.0,-0.2,0.4,0.15702115397103714,8.281302236293492,11.0,0.0,7.293367958554061,7.65618436383877,,,,,5.276577764526942,5.390923894778047,,,,
1030,8.0,-0.6,1.2,0.13595576600004902,7.702612119282753,11.0,0.0,6.466583197301097,6.99352830619976,,,5.888828095593911,,4.180246991222804,3.9772487903458535,,,,
1031,7.25,-1.25,1.0,0.09422410643417789,7.81288071017139,8.0,1.0,6.638679039522473,7.4134970015946475,,,,,3.897457440748831,,,,,
1032,6.6,-1.0,0.6,0.18343492913073647,8.251935666137598,11.0,0.0,7.317338562420673,8.0048904772892,,,,,4.152346139018757,5.3686826292086005,,,,
1033,6.8,-0.4,1.0,0.08906279785658473,7.973655997508885,8.0,2.0,6.902268252749371,7.562718129158602,,,,,3.6736389046976514,,,,3.9767240133640223,
1034,7.2,-0.4,0.8,0.11756512889589066,8.023546495120591,8.0,1.0,6.258653691560867,7.810801082772893,,,,,4.104773326462547,,,,,
1035,6.75,-0.5,0.75,0.07280121100164204,6.954061408773257,4.0,0.0,8.07303070519112,6.066372556289576,,,,,3.4744788218562355,4.213815062198267,,,,
1036,6.8,-0.6,1.0,0.1110938994618982,7.928334672729666,6.0,0.0,6.909719348933374,7.417723335142118,,,,,3.748138437988858,4.118419097663276,,,,
1037,7.2,0.2,0.8,0.06605497341205051,7.519471121375672,6.0,0.0,6.590762480182109,6.885734593612868,,,,,3.8168768121772914,5.963643608905573,,,,
1038,7.2,-0.6,1.0,0.11367449436267445,7.317482623265726,6.0,0.0,5.81989300133776,6.779370619177144,,,,,4.12040209654139,5.4244036127229,,,,
1039,7.0,0.4,0.8,0.14592902118511944,8.51758611405181,15.0,0.0,7.997824848979387,8.234103225750909,,,,,4.228846317226063,5.340058938127676,,3.7443614635729405,,
1040,6.4,-1.0,1.0,0.13076563958916904,8.362326088515019,4.0,0.0,6.600240498781764,8.132516107294364,,,,,4.73044508740277,2.955014440275432,,2.5393159178167712,,
1041,6.8,-0.6,1.0,0.07721354166666668,7.534714579131946,4.0,1.0,5.385214987067645,8.876984833401844,,,,,4.048858932060969,5.871354117670627,,,,
1042,6.8,-0.8,1.0,0.1014676704014939,8.469256782369323,1.0,0.0,5.122570151333211,8.590003221607603,,,,,3.8611506750543896,4.584426516050144,,,,
1043,6.8,-1.0,1.0,0.06493055555555556,8.104251100213371,3.0,1.0,5.001621457928353,8.126145057504369,,,5.434298256702471,,3.769237496679584,,,,,
1044,6.8,-0.4,0.8,0.11031735913804186,7.015598410099711,6.0,0.0,5.6540493660543705,6.63721871203178,,,,,4.034983724826952,5.780447175591613,,2.1609063146621077,,
1045,7.6,0.2,1.2,0.10195700631156769,7.457570050447996,4.0,0.0,6.821838938584671,6.547574195714117,,,,,3.7304531660238647,4.333545172850977,,,,
1046,6.4,-0.2,1.0,0.13346984280942725,7.459539335988762,6.0,0.0,6.155023685400949,7.038406277250918,,,,,3.862643667730072,4.283793437012213,,,,
1047,6.8,0.6,1.2,0.13701083958092172,8.493449118765236,7.0,0.0,6.428817458438524,8.367334720201505,,,,,3.9266357177959916,3.2374620263438803,,,,
1048,6.0,-1.0,1.0,0.11064682679520278,8.039537318282912,4.0,1.0,5.8800216825227904,8.242789766208638,,,,,4.033355290595671,5.263555099735747,,,,
1049,6.6,-0.6,0.8,0.1056023849974434,7.99483532647662,5.0,0.0,5.946265801068997,7.780345293453143,,,,,5.236973736306985,,,,,
1050,7.25,-0.75,0.75,0.07677511149518858,7.890741578430644,6.0,0.0,6.858143727566544,7.777659814838583,6.303516009187513,,,,3.765122645064669,5.555889397353746,,,1.2955487478131456,
1051,7.75,1.0,1.5,0.24910271579896326,7.226118096703869,6.0,1.0,7.902988051479565,6.126842982897574,,,,,4.681538458879239,,,,,
1052,6.333333333333333,-1.5,0.8333333333333334,0.04486664230909752,8.015864330286446,4.0,0.0,6.386588031151107,7.832962540194038,,,,,4.454277526377786,5.981893894168032,5.558594839795883,,,
1053,6.4,0.0,0.6,0.10377999025697233,7.997059380151873,4.0,0.0,6.165119490397626,8.326617986788087,,,,,4.03238050209188,6.395889114040899,4.128874805118923,,,
1054,7.2,0.4,0.6,0.02568243249036055,7.722699649256185,6.0,0.0,7.040670356723654,7.449909206459278,,,,,3.8364154479196677,5.155058818164932,,,,
1055,7.0,0.4,0.8,0.04454670107302971,8.049842998455265,12.0,0.0,6.748191977309995,7.523923138238873,1.634130525024472,,,,3.9378661753856643,5.916175108066267,,,,
1056,6.8,-0.2,0.8,0.12626491862973474,8.052928264090747,2.0,0.0,6.301592808389593,7.701568724424937,,,,,3.858959724485537,5.814124561657991,,1.1082325320451003,,
1057,7.8,0.4,1.2,0.19230524793625595,7.267428424196655,9.0,0.0,6.849517930360155,6.882844567609955,,,,,4.326685685890353,,,1.1108701860636117,,
1058,7.4,0.4,1.0,0.19011876257542557,8.070337177307252,13.0,2.0,6.630972262119349,7.764952266648544,,,,,4.2969179917916005,2.2056335669175953,,,,
1059,6.6,-0.4,0.8,0.06944999498758414,7.893380637356416,0.0,0.0,8.244874101685479,8.155929736343255,,,,,4.151055653806143,6.170637401938692,,,,
1060,7.0,0.25,1.0,0.0,1.8095993939140678,0.0,0.0,,1.807960848566063,,,,,,,,,,
1061,,,,,,3.0,2.0,,,,,,,,,,,,
1062,,,,,,0.0,1.0,,,,,,,,,,,,
1063,,,,,,1.0,1.0,,,,,,,,,,,,
1064,,,,,,0.0,2.0,,,,,,,,,,,,
1065,,,,,,0.0,1.0,,,,,,,,,,,,
1066,,,,,,0.0,1.0,,,,,,,,,,,,
1067,,,,,,2.0,0.0,,,,,,,,,,,,
1068,,,,,,1.0,0.0,,,,,,,,,,,,
1069,,,,,,6.0,0.0,,,,,,,,,,,,
1070,,,,,,0.0,1.0,,,,,,,,,,,,
1071,,,,,,2.0,4.0,,,,,,,,,,,,
1072,,,,,,3.0,1.0,,,,,,,,,,,,
1073,,,,,,0.0,3.0,,,,,,,,,,,,
1074,,,,,,3.0,0.0,,,,,,,,,,,,
1075,,,,,,0.0,1.0,,,,,,,,,,,,
1076,,,,,,1.0,0.0,,,,,,,,,,,,
1077,,,,,,1.0,0.0,,,,,,,,,,,,
1078,,,,,,0.0,1.0,,,,,,,,,,,,
1079,,,,,,0.0,1.0,,,,,,,,,,,,
1080,7.0,-1.0,1.0,,5.911882774270599,0.0,0.0,5.354012209890999,1.8059910514747795,3.7682219166730793,,4.147790537927727,,,3.8619289916160775,,6.302351540719947,,
1081,7.0,0.25,0.25,,3.404325811773348,0.0,0.0,3.4041264211680353,,,,,,,,,,,
1082,7.5,1.0,0.5,0.007716049382716034,7.355842360864704,0.0,0.0,3.396888110074057,5.998775258615419,,,,,4.064538062639436,1.1029362601481643,,6.976436768661472,,
1083,7.6,0.8,0.8,0.04320987654320987,6.538676582800362,0.0,1.0,3.837558046485299,6.488613571095985,3.8764994493590996,,,,4.186498250392646,,,3.0977020471377084,,
1084,6.8,-0.2,0.4,0.03333333333333333,7.780281357407909,0.0,1.0,4.7527967729851595,6.641830784409884,5.093682713866993,,6.099879393544983,,2.642907052770006,5.430581706800621,,6.861348971167979,,
1085,6.0,-0.75,-0.5,0.07893518518518522,7.8853070419700835,0.0,0.0,6.771383284236272,5.490861494362164,5.5681689158273535,,5.850436553628239,,4.871564779296616,6.259747798222982,,5.402744947157262,4.484459117825321,
1086,6.8,0.4,0.4,0.025762156714537646,6.617826684872178,0.0,0.0,5.548601264014419,4.391754168432392,5.9153418544595375,,,,4.289513788680554,5.850376100314731,,,,
1087,7.0,0.25,0.75,0.05700000000000001,7.141815822837339,0.0,0.0,5.432454825477268,4.745401583369394,3.792608639876413,,6.43730515007026,,,5.524161268631113,,,,
1088,6.25,0.5,0.0,0.02380952380952381,6.132425769640338,0.0,0.0,6.013096382734988,4.892969751537288,,,,,2.08281085914944,,,,,
1089,7.4,1.0,1.0,0.13813915857605177,6.634428343237467,4.0,0.0,4.80601086700188,3.0506938316279655,,,6.204361783770141,,4.807964080412712,,,,,
1090,7.5,1.0,1.0,0.3802083333333333,6.727042428041755,0.0,2.0,3.1015326924402027,6.09611956396004,,,,,,5.791372017808892,,6.710646122592458,,
1091,7.0,1.0,1.0,0.0125,3.030809788012104,1.0,3.0,,3.0305683883894483,,,,,,,,,,
1092,6.25,0.0,0.0,0.0,3.3888548574338824,0.0,4.0,3.646493737617498,,,,6.859871953510175,,,,,,,
1093,6.5,0.0,0.25,0.06712962962962966,7.730494603786057,0.0,0.0,6.235866528268521,6.573216372273677,5.002482147339869,,,,2.896905919247096,6.67114267587095,4.53725530468945,,,
1094,6.666666666666667,0.3333333333333333,0.3333333333333333,0.05502297410192151,4.001004105667327,1.0,0.0,3.7671821873711098,,,,,,2.432472353828468,,,,,
1095,7.0,0.75,0.5,0.01574074074074075,7.63329559027219,0.0,0.0,5.619781108489917,6.635710307309755,,4.322794012326492,6.3040885913014595,,3.7257898081340333,5.897244522868091,,,,
1096,7.0,0.4,0.8,0.09056023599628252,6.694037168579606,2.0,0.0,4.689088450901562,4.548822032034218,3.313276500289685,,6.046395342758964,,5.03627704960388,,,,,
1097,7.0,0.6,0.8,0.06022714082246478,8.274935625531217,3.0,1.0,5.442495629563949,6.748498083066646,2.6449683962159134,,6.035940657208499,,,6.080825245612778,,,,
1098,6.8,0.6,1.0,0.029011707988980725,5.670577232711463,0.0,1.0,4.303186328825451,6.783225535388397,4.348534481941636,,6.274178046618819,,,6.353952562361006,,,,
1099,7.25,0.5,0.75,0.003367003367003367,6.400199303941185,0.0,2.0,4.1930429350063765,,,,6.276111392916229,,,1.3922764327974382,,,,
1100,7.75,0.25,1.0,0.069361289395536,7.33478355513701,0.0,4.0,5.488454138172483,5.573028174718653,5.51685432378152,,,,3.789245015733251,6.915339446340442,,,,
1101,7.0,0.5,0.5,0.02183641975308642,7.101187384262311,0.0,1.0,4.463272464459515,6.4951129763215,4.820184786728564,,,,2.3060789822483017,5.800645992860073,,,,
1102,7.5,0.5,0.75,0.05509259259259256,5.130992790421777,2.0,0.0,4.014615694184642,4.281446342189045,,,,,3.7202085331506605,,,,,
1103,6.8,0.0,0.6,0.04598055910316446,8.282003627345551,6.0,1.0,5.788877015689051,7.786599562763443,,3.9058439543514307,6.002345138204194,,4.40218459099009,4.655977362239364,,,,
1104,6.8,0.0,0.6,0.0,1.6128321375183965,0.0,0.0,2.5218009409702757,,,,6.34506602277817,,,,,,,
1105,6.8,0.0,0.2,0.005,,0.0,2.0,,,,,,,,,,,,
1106,6.8,0.0,0.6,0.10694444444444444,6.550697404412135,0.0,0.0,4.646638371681852,6.043539785697464,3.1837459328844626,,,,2.6492905058952876,4.909274177576575,,,,
1107,7.2,0.4,0.6,0.004629629629629634,2.4246257275129817,0.0,1.0,,,,,,,2.422676573251866,,,,,
1108,6.4,-0.4,0.4,0.014580010632642209,7.4410253315171655,0.0,1.0,5.725775511709926,6.16579383396235,4.182874230468454,,6.20837873617085,,,5.7677489572108955,,3.6681664125163946,,
1109,6.75,0.0,0.5,0.006430041152263367,4.53846398051062,0.0,0.0,4.367331690925129,,,,,,,2.6832792521102893,,,,
1110,7.5,0.0,1.0,0.0362707535121329,7.954706837704181,0.0,0.0,4.300070639499242,7.759745114816974,,,5.280407946004469,,,3.5661184237759427,,1.1019400787607843,,
1111,7.6,-0.4,0.6,0.17375,6.631510220624397,1.0,0.0,5.731384671436449,5.644089085774419,,,,,5.222666666539875,2.591741078701827,,,,
1112,7.4,0.2,0.8,0.06042250233426701,6.578748309138311,0.0,1.0,5.127333296872862,5.833133893349191,2.6934778719189527,,,,2.642480036892761,6.979388262304797,,,,
1113,6.4,0.0,0.0,,,0.0,6.0,,,,,,,,,,,,
1114,7.0,-0.3333333333333333,0.3333333333333333,0.05416666666666672,5.7619161520656235,0.0,1.0,2.0987538527122087,5.310038405998733,2.490308699076995,,,,2.489064659936664,4.420646205638937,,,,
1115,7.0,-0.2,0.4,0.036901960784313716,7.298815128683657,1.0,0.0,6.296862512315537,6.183622979474413,2.777016405566933,,,,5.935068783552831,4.417333448506026,,,,
1116,7.0,0.5,0.25,0.04379330553481039,6.561478939366127,2.0,0.0,5.259701270576944,6.1917528967580155,3.082231019170608,,,,3.841536161376865,4.098718316731131,,,,
1117,7.0,0.5,0.75,0.046111111111111096,7.162872577850857,0.0,1.0,4.732507434449286,6.386894470763013,4.808731245774465,,,,,6.131472111489499,,,,
1118,6.8,0.0,0.0,0.01789285714285714,7.313906152246755,0.0,0.0,4.88407384062829,5.8219772773767415,,,,,3.641814051687463,6.838115769898724,,4.088242650030632,,
1119,6.8,0.0,0.2,0.05668667466986795,7.99721110798977,0.0,0.0,5.519831591230213,7.030738105596518,5.3002904187996505,,6.3297333831632105,,3.8290760846072196,5.989004022498523,,,,
1120,7.25,0.25,0.75,0.0034722222222222337,6.039073060899948,0.0,0.0,5.099512706735684,4.658492919669928,2.894308443416027,,,,,4.881680081436621,,,,
1121,7.0,0.2,0.6,,,0.0,0.0,,,,,,,,,,,,
1122,7.0,0.2,0.4,,,0.0,0.0,,,,,,,,,,,,
1123,7.2,0.2,0.2,,,0.0,0.0,,,,,,,,,,,,
1124,6.75,0.0,0.5,,,0.0,0.0,,,,,,,,,,,,
1125,7.333333333333333,0.0,0.6666666666666666,,,0.0,0.0,,,,,,,,,,,,
1126,7.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,
1127,,,,,,1.0,0.0,,,,,,,,,,,,
1128,,,,,,1.0,1.0,,,,,,,,,,,,
1129,,,,,,1.0,0.0,,,,,,,,,,,,
1130,,,,,,4.0,4.0,,,,,,,,,,,,
1131,,,,,,3.0,4.0,,,,,,,,,,,,
1132,,,,,,0.0,5.0,,,,,,,,,,,,
1133,,,,,,2.0,0.0,,,,,,,,,,,,
1134,,,,,,1.0,1.0,,,,,,,,,,,,
1135,,,,,,3.0,1.0,,,,,,,,,,,,
1136,,,,,,4.0,0.0,,,,,,,,,,,,
1137,,,,,,1.0,0.0,,,,,,,,,,,,
1138,,,,,,1.0,1.0,,,,,,,,,,,,
1139,,,,,,7.0,0.0,,,,,,,,,,,,
1140,,,,,,1.0,1.0,,,,,,,,,,,,
1141,,,,,,1.0,0.0,,,,,,,,,,,,
1142,,,,,,0.0,1.0,,,,,,,,,,,,
1143,,,,,,1.0,0.0,,,,,,,,,,,,
1144,,,,,,0.0,1.0,,,,,,,,,,,,
1145,,,,,,2.0,0.0,,,,,,,,,,,,
1146,7.0,0.0,1.0,0.3713608957795003,8.816889108075236,0.0,1.0,6.001085615839535,7.534452779970769,6.584685033138612,,,,5.686032539145979,6.495914891900568,,7.945040595076587,,
1147,7.0,-0.4,1.0,0.21799615246001347,10.496927789214913,1.0,0.0,6.974550002978775,9.027103476387463,7.060382799390823,,,,4.198434270746482,10.200230463825669,,5.614280726537709,3.054095516850906,
1148,5.8,-0.2,-0.2,0.3554132307808778,9.327503393342758,0.0,0.0,7.900077360704111,8.213162742867398,7.030882232662018,,,,6.09518697182714,7.147528586218281,3.665738761672294,5.638226547247458,1.1039314501457096,
1149,6.2,-0.4,0.6,0.2749540512858405,9.974943607855883,0.0,0.0,7.689194890631407,8.657874189591073,9.492913365281526,,,,5.725602673129315,,5.195132260747211,5.548932105659111,,
1150,7.0,-0.25,1.25,0.40504885492795534,9.340836650572152,1.0,1.0,6.552061282328686,8.848888608608668,7.810134898453621,,5.192412258182073,,6.734734337071138,4.981336924605825,3.094943923624939,4.446561249553823,,
1151,7.0,0.75,1.25,0.3562184343434343,9.118577542841404,0.0,0.0,6.912761725787107,8.224832457744988,8.294840077623963,,7.429407483245785,,4.530349652330402,2.714827185381234,3.741471904233107,6.860575617257164,,
1152,7.0,0.6,1.2,0.40541208791208794,8.618338314453956,0.0,0.0,5.470698009111153,8.381806593247333,6.939813866776013,,5.09273741817688,,3.9425134124261447,,1.7952533584823107,,,
1153,7.25,0.25,1.5,0.39717587768909013,9.26773814605427,0.0,0.0,7.389852979231235,8.513105046326954,6.540124827741044,,8.151050137480025,,4.809685300374717,4.57652376739797,4.027438796927272,4.82083786245615,,
1154,7.0,0.0,1.2,0.4181943516042781,8.945689174353348,1.0,0.0,6.662500312170252,7.976220338986494,7.73446478918805,,6.49761626517408,,5.347807285831742,6.259015338262773,,5.608540959161095,3.877514372964483,
