id,time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
AS14.26,2014-05-18,7.16,-0.08,0.76,0.11326678976675413,35264.0599989891,10.0,0.0,6465.726,9298.105,583.643,0.0,0.0,0.0,203.042,17969.047,106.591,982.433,50.354,16.097
AS14.26,2014-05-23,6.916666666666667,-0.041666666666666664,0.5416666666666666,0.09082660865139686,37036.826999425895,7.0,0.0,12344.653,12749.847,924.689,0.0,0.0,0.0,788.3580000000001,13817.614,289.442,51.333,50.329,229.972
AS14.26,2014-05-28,6.4,0.06666666666666667,0.13333333333333333,0.07055301098457006,11086.305001020424,1.0,0.0,8278.606,3442.583,506.633,0.0,0.0,0.0,66.346,5194.727,136.843,0.0,0.0,184.321
AS14.27,2014-02-17,,,,,0.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.27,2014-02-22,,,,,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.27,2014-02-27,,,,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.27,2014-03-04,,,,,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.27,2014-03-09,,,,,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.27,2014-03-14,,,,,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.27,2014-03-19,,,,,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.27,2014-03-24,,,,,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.27,2014-03-29,,,,0.153125,292.63900041580246,13.0,9.0,123.87599999999999,91.233,0.0,0.0,0.0,0.0,18.264,128.539,0.0,0.0,0.0,0.0
AS14.27,2014-04-03,7.28,0.08,0.48,0.08694579982530645,20155.30299568177,8.0,9.0,5982.340999999999,8723.736,0.0,0.0,1222.6399999999999,48.857000000000006,491.501,5897.101,280.897,0.0,19.125,25.474
AS14.27,2014-04-08,6.958333333333333,0.041666666666666664,0.375,0.09424568965517242,18443.318001747135,4.0,5.0,6186.589,8277.7,0.0,0.0,835.893,0.0,578.917,4890.986,488.468,0.0,1.004,0.0
AS14.27,2014-04-13,7.75,-0.4583333333333333,0.9166666666666666,0.10551660625777813,20059.378998994824,4.0,1.0,4800.048,7324.486,0.0,0.0,467.022,0.0,434.643,3688.858,4991.759,0.0,0.0,29.347
AS14.27,2014-04-18,7.583333333333333,-0.3333333333333333,0.7083333333333334,0.10539799253034549,19958.68700027466,16.0,6.0,35829.201,9655.034,0.0,0.0,1051.384,0.0,330.71999999999997,4801.336,1514.69,0.0,0.0,96.973
AS14.27,2014-04-23,8.0,0.5652173913043478,0.8260869565217391,0.15711877657399045,22896.330999851227,34.0,0.0,5927.257,9854.054,0.0,0.0,596.682,0.0,899.946,4935.262,1167.908,0.0,1.003,91.132
AS14.27,2014-04-28,7.28,-0.08,0.6,0.10796934865900382,24274.760999917988,10.0,0.0,4609.088,9348.641,414.024,0.0,1093.96,0.0,538.4449999999999,7218.905,1075.356,0.0,0.0,0.0
AS14.27,2014-05-03,7.277777777777778,0.4444444444444444,0.5,0.1083766295292054,25014.582998514175,6.0,4.0,6578.691,14290.548999999999,0.0,0.0,257.752,0.0,207.798,4375.776,213.976,0.0,0.0,0.0
AS14.27,2014-05-08,6.96,0.76,0.28,0.08953043072345684,26937.152999401093,14.0,4.0,5347.934,13352.949,0.0,0.0,403.067,0.0,247.51,4212.119,28.979,0.0,0.0,435.567
AS14.27,2014-05-13,7.090909090909091,1.0,0.5454545454545454,0.0775641025641026,6176.32200026512,3.0,3.0,1439.435,3340.615,0.0,0.0,14.079,0.0,71.483,1309.392,0.0,0.0,0.0,0.0
AS14.28,2014-02-17,,,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.28,2014-02-22,,,,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.28,2014-02-27,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.28,2014-03-04,,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.28,2014-03-14,,,,,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.28,2014-03-19,,,,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.28,2014-03-24,,,,,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.28,2014-03-29,7.0,0.0,0.18181818181818182,0.07816153276337406,22357.550999641422,4.0,0.0,6890.884,5845.196,1076.515,506.649,520.2860000000001,0.0,255.868,6427.909,510.359,0.0,586.925,45.055
AS14.28,2014-04-03,7.375,-0.3333333333333333,0.75,0.0855597607146149,48262.617001771934,3.0,0.0,24280.95,13785.853,3329.796,95.584,669.615,0.0,394.226,13655.909,694.894,40.487,709.064,250.406
AS14.28,2014-04-08,7.476190476190476,-0.6666666666666666,0.7619047619047619,0.1822457772873065,64566.284999847405,10.0,9.0,18852.036,16439.086,1739.973,308.663,1172.672,0.0,535.77,10033.046,2254.559,69.49000000000001,982.474,106.42999999999999
AS14.28,2014-04-13,7.130434782608695,-0.43478260869565216,0.6521739130434783,0.08192657880630193,50146.04500174522,4.0,1.0,16509.507999999998,17304.584,2441.648,306.462,1578.9279999999999,0.0,331.066,14454.078,7.27,51.686,483.485,296.177
AS14.28,2014-04-18,7.0476190476190474,-0.42857142857142855,0.5238095238095238,0.06311341939499997,42808.98499798774,1.0,0.0,13391.492,7329.607,2435.0,228.979,1300.857,0.0,239.635,9228.041,703.13,70.692,3524.891,177.132
AS14.28,2014-04-23,7.380952380952381,-0.09523809523809523,0.9523809523809523,0.08397730903459218,43153.67700004578,0.0,1.0,12511.069,9634.143,1230.817,121.595,324.207,23.264,273.204,10470.814,569.9970000000001,80.561,2047.029,521.644
AS14.28,2014-04-28,6.681818181818182,-0.36363636363636365,0.6363636363636364,0.068773206240439,21209.228999137882,1.0,1.0,12188.783,5725.022,639.106,94.176,824.94,0.0,1167.882,6249.6539999999995,195.044,181.16899999999998,44.866,40.242
AS14.28,2014-05-03,6.85,0.0,0.5,0.04948945397061346,36259.038997650154,4.0,0.0,15626.287,8791.996,1151.437,60.894,1575.3809999999999,0.0,867.353,9053.688,355.35299999999995,196.04,1786.163,168.381
AS14.28,2014-05-08,6.5,0.0,0.5,0.03576887078168944,2669.583000421525,0.0,0.0,2596.097,1174.962,0.0,0.0,148.867,0.0,26.128,1240.587,0.0,0.0,0.0,0.0
AS14.29,2014-02-17,,,,,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.29,2014-02-22,,,,,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.29,2014-02-27,,,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.29,2014-03-04,,,,,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.29,2014-03-09,,,,,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.29,2014-03-14,,,,,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.29,2014-03-19,,,,,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.29,2014-03-24,,,,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.29,2014-03-29,8.5,0.25,1.5,0.15358132140520145,2727.840999364854,3.0,9.0,222.425,922.345,7.023,0.0,0.0,375.103,170.449,2182.87,0.0,0.0,14.126000000000001,0.0
AS14.29,2014-04-03,7.681818181818182,-0.3333333333333333,0.5714285714285714,0.12720751406259792,35436.31499958038,1.0,8.0,807.013,9785.894,219.208,0.0,0.0,3424.412,745.269,20689.967,1185.6109999999999,0.0,15.058,0.0
AS14.29,2014-04-08,7.875,0.20833333333333334,0.8333333333333334,0.09840035958674984,37353.99299764633,1.0,8.0,1972.641,14013.543,943.0250000000001,27.183,0.0,3983.445,970.161,16847.798,321.256,0.0,6.055999999999999,0.0
AS14.29,2014-04-13,7.958333333333333,-0.08333333333333333,0.875,0.10460514588797111,46460.96599531173,3.0,10.0,1374.543,20774.86,2319.902,1.004,0.0,3613.355,511.768,20882.952,657.967,0.0,3.018,0.0
AS14.29,2014-04-18,7.173913043478261,-0.30434782608695654,0.30434782608695654,0.10181078408836876,36290.8079996109,5.0,15.0,2663.3199999999997,12104.004,644.782,0.0,0.0,4251.551,519.964,16510.895,771.278,0.0,12.118,0.0
AS14.29,2014-04-23,7.136363636363637,0.045454545454545456,0.5,0.15135009320943826,43101.01800751686,6.0,9.0,3212.481,13755.41,1804.625,0.0,0.0,4875.441,341.515,17547.375,1242.213,0.0,30.122,0.0
AS14.29,2014-04-28,7.5,-0.1,0.45,0.16627274382324678,38021.76699781417,1.0,10.0,5611.219,13149.55,3830.6549999999997,68.332,0.0,5862.053,198.077,11153.675,701.841,0.0,2.299,0.0
AS14.29,2014-05-03,7.7272727272727275,-0.2727272727272727,0.8181818181818182,0.19857574259304647,27364.65000104904,10.0,26.0,2437.049,5705.936,34.317,0.0,0.0,14635.991999999998,1080.3470000000002,7804.112,332.67699999999996,0.0,0.0,0.0
AS14.29,2014-05-08,7.36,-0.24,0.64,0.09212065475466062,60354.41200470925,3.0,9.0,1888.864,25781.378,2180.8340000000003,65.333,0.0,5147.784,1342.071,25218.977,74.93,0.0,3.0940000000000003,0.0
AS14.29,2014-05-13,7.583333333333333,0.25,0.5,0.1159977148754239,13091.360000133513,2.0,6.0,376.707,6476.817,53.247,0.0,0.0,850.979,511.768,7267.469,0.0,0.0,28.22,0.0
AS14.30,2014-02-17,,,,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.30,2014-02-22,,,,,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.30,2014-02-27,,,,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.30,2014-03-04,,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.30,2014-03-09,,,,,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.30,2014-03-14,,,,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.30,2014-03-19,7.611111111111111,-0.4444444444444444,1.0555555555555556,0.18082495092649759,47021.45599865911,8.0,2.0,3837.614,18650.791,13938.743,38.551,0.0,228.138,2712.616,7542.326,0.0,214.91,269.21999999999997,366.937
AS14.30,2014-03-24,7.625,-0.16666666666666666,0.9166666666666666,0.17924832542974617,87418.71400237083,21.0,0.0,7183.19,39287.225,14547.379,245.64600000000002,0.0,501.61699999999996,3724.062,14787.497,26.598999999999997,640.509,459.264,21.157
AS14.30,2014-03-29,7.8,-1.04,0.96,0.15974607825280263,64102.21300005913,14.0,2.0,7995.249,32038.435,17628.473,70.312,0.0,269.393,1830.912,6800.083,337.718,464.486,194.081,1.007
AS14.30,2014-04-03,7.88,-0.6,1.0,0.11194172391509222,66091.41000175476,6.0,0.0,7381.411,21641.287,20894.021,393.006,3196.4610000000002,115.101,1990.331,7721.117,239.614,593.918,285.02,172.391
AS14.30,2014-04-08,7.863636363636363,-0.7727272727272727,1.0,0.13849180449671017,76906.12199878693,7.0,7.0,9944.591,29909.697,17150.113,85.19500000000001,10372.054,4.011,2768.033,7944.889,80.762,20.292,372.053,8.032
AS14.30,2014-04-13,7.708333333333333,-0.9166666666666666,1.0833333333333333,0.1421758944180787,70698.50799918176,7.0,0.0,7090.756,26747.486,20729.277,210.015,5710.92,156.003,4822.465999999999,7750.812,51.313,566.698,232.029,0.0
AS14.30,2014-04-18,7.75,-1.2083333333333333,1.0416666666666667,0.10392991786589664,67876.41500020027,3.0,3.0,4610.862,24721.606,18444.487,93.784,3652.502,0.0,2388.898,10229.527,0.0,2146.786,320.304,3.008
AS14.30,2014-04-23,7.791666666666667,-1.1666666666666667,1.0416666666666667,0.16989778775005573,60447.3870048523,3.0,0.0,22908.007,20386.66,20063.906,172.459,329.842,11.033,1251.047,8468.43,130.664,488.263,142.81799999999998,30.059
AS14.30,2014-04-28,8.0,-1.04,1.0,0.16507817460644256,74755.12399888039,13.0,3.0,14554.212,27516.099000000002,19718.405,381.258,2488.856,10.205,2021.829,8593.184,761.259,744.495,407.984,0.0
AS14.30,2014-05-03,7.846153846153846,-1.2307692307692308,1.0,0.19122296107652642,10186.946000337603,3.0,0.0,1082.007,1676.592,4824.765,0.0,26.189,0.0,417.138,2151.145,0.0,0.0,9.033,0.0
AS14.31,2014-02-17,,,,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.31,2014-02-22,,,,,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.31,2014-02-27,,,,,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.31,2014-03-04,,,,,0.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.31,2014-03-09,,,,,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.31,2014-03-14,,,,,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.31,2014-03-19,,,,,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.31,2014-03-24,,,,,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.31,2014-03-29,6.666666666666667,0.0,0.6666666666666666,0.22931345900612532,15817.494998931883,6.0,5.0,2097.953,2636.527,166.22,58.169,0.0,0.0,201.523,337.929,0.0,0.0,166.13,0.0
AS14.31,2014-04-03,6.8,0.4,0.48,0.17828209093093825,34894.985000371926,12.0,3.0,5379.455,3409.056,704.983,111.31,0.0,331.01800000000003,364.052,367.367,51.254,0.0,433.452,0.0
AS14.31,2014-04-08,7.2,0.48,0.76,0.2124882764280137,42565.07699561118,19.0,5.0,12035.323,14825.16,845.437,282.238,0.0,321.77,483.71299999999997,1185.833,0.0,0.0,1525.907,0.0
AS14.31,2014-04-13,6.739130434782608,-0.17391304347826086,0.6521739130434783,0.1954561815185417,25989.730997800823,10.0,3.0,6498.99,7442.098,1068.102,281.398,0.0,126.197,563.325,652.169,0.0,0.0,655.42,0.0
AS14.31,2014-04-18,7.208333333333333,0.5,1.0,0.24202952890022944,37240.9340004921,9.0,6.0,28407.692000000003,12698.525,3202.323,74.317,0.0,364.345,911.352,901.956,142.96,0.0,1654.226,0.0
AS14.31,2014-04-23,7.0,0.7272727272727273,1.0,0.21596807234202542,33788.07100224496,31.0,2.0,13921.843,14733.336,1387.0639999999999,363.825,0.0,493.954,692.232,484.585,576.426,5.064,2442.169,0.0
AS14.31,2014-04-28,6.954545454545454,0.6818181818181818,0.9090909090909091,0.12764658449817506,34382.86799907684,5.0,9.0,7929.075,9420.953,1337.512,294.629,0.0,333.569,2277.979,1125.554,137.757,0.0,3343.051,0.0
AS14.31,2014-05-03,7.111111111111111,0.7777777777777778,1.0555555555555556,0.035634548408723495,2675.0600001812027,0.0,0.0,912.239,434.368,0.0,0.0,0.0,2.112,281.329,53.183,0.0,0.0,1389.516,0.0
AS14.31,2014-05-08,7.083333333333333,0.8333333333333334,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.31,2014-05-13,7.0,0.9166666666666666,1.0,0.026726726726726716,165.6840002536778,0.0,0.0,6.232,99.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.733,0.0
AS14.32,2014-02-17,,,,,0.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.32,2014-02-22,,,,,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.32,2014-02-27,,,,,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.32,2014-03-04,,,,,0.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.32,2014-03-09,,,,,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.32,2014-03-14,,,,,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.32,2014-03-19,,,,,0.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.32,2014-03-24,,,,,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.32,2014-03-29,7.333333333333333,-0.3333333333333333,0.5,0.16493096458489534,8995.882997512821,18.0,4.0,816.533,3704.403,3258.1169999999997,0.0,0.0,85.386,348.174,13.199,0.0,0.0,0.0,0.0
AS14.32,2014-04-03,7.8,-0.2,0.4,0.07939271091339213,24223.699998378757,20.0,17.0,4052.5570000000002,12932.934,8708.8,0.0,0.0,58.17,424.354,449.017,653.285,0.0,15.053,22.431
AS14.32,2014-04-08,8.0,0.3,0.45,0.09294852612712508,19490.10200071335,29.0,5.0,3938.516,11413.322,5727.8460000000005,0.0,0.0,0.0,323.691,478.988,200.049,0.0,13.118,0.0
AS14.32,2014-04-13,8.133333333333333,-0.26666666666666666,0.6,0.1057447663760981,23180.798998117447,28.0,2.0,5038.36,10283.73,5550.898,0.0,0.0,0.0,329.105,839.5229999999999,458.09,0.0,0.0,0.0
AS14.32,2014-04-18,7.0,-1.6,0.0,0.07822406655368486,23198.67000007629,8.0,1.0,2571.615,10465.659,4895.765,0.0,0.0,0.0,181.377,941.76,269.532,0.0,0.0,0.0
AS14.32,2014-04-23,7.3,-0.2,0.2,0.10775520993372457,36795.33899831772,22.0,2.0,4670.656,11057.796,3325.451,0.0,0.0,0.0,567.717,971.528,336.454,0.0,447.418,0.0
AS14.32,2014-04-28,7.352941176470588,0.0,0.29411764705882354,0.09683200291060455,24826.91099953652,37.0,3.0,4014.228,11468.785,7745.557999999999,0.0,0.0,0.0,257.658,0.0,263.868,0.0,0.0,0.0
AS14.32,2014-05-03,7.153846153846154,-0.5384615384615384,0.23076923076923078,0.08777668733980572,19311.274998188015,37.0,1.0,3551.905,13410.907,4220.433,0.0,0.0,0.0,334.633,773.034,113.693,0.0,0.0,0.0
AS14.32,2014-05-08,7.090909090909091,-0.8181818181818182,0.2727272727272727,0.10599762612742783,18012.51499891281,34.0,2.0,4839.621,10767.15,5534.143,0.0,0.0,6.036,392.63,1881.155,1242.246,0.0,0.0,0.0
AS14.32,2014-05-13,,,,0.14155388974045036,1177.0209996700285,0.0,0.0,451.66499999999996,758.077,164.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,2014-02-17,,,,,0.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,2014-02-22,,,,,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,2014-02-27,,,,,0.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,2014-03-04,,,,,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,2014-03-09,,,,,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,2014-03-14,,,,,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,2014-03-19,,,,,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,2014-03-24,,,,,0.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,2014-03-29,,,,,0.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,2014-04-03,,,,,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,2014-04-08,,,,,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.33,2014-04-13,7.125,-0.25,1.0,0.07956655925619571,23800.427002429966,14.0,2.0,3208.235,1962.671,1216.972,0.0,0.0,0.0,260.45,10622.023,0.0,27.135,448.377,0.0
AS14.33,2014-04-18,7.130434782608695,-0.30434782608695654,0.6521739130434783,0.09466374845812522,62548.443998336785,12.0,1.0,9508.711,10137.779,4784.695,0.0,0.0,0.0,328.759,34586.987,55.455,0.0,283.658,0.0
AS14.33,2014-04-23,6.875,-0.08333333333333333,0.5,0.13731689899960017,52158.69099974632,59.0,9.0,13873.214,6029.539,4408.074,0.0,0.0,0.0,305.297,22613.095,86.881,4.011,118.662,0.0
AS14.33,2014-04-28,6.578947368421052,-0.7894736842105263,0.5789473684210527,0.13230013158082773,61005.82199907303,16.0,6.0,14289.839,5628.004,3409.045,3.106,0.0,0.0,364.788,22389.279,568.717,0.0,645.894,0.0
AS14.33,2014-05-03,6.666666666666667,-0.5555555555555556,0.3333333333333333,0.15296029204948486,42731.4769973755,29.0,4.0,21972.717,8510.131,2630.454,0.0,0.0,0.0,136.625,16650.542,391.918,0.0,116.415,0.0
AS14.33,2014-05-08,6.208333333333333,-0.3333333333333333,0.4166666666666667,0.04368682122141842,62711.44200158119,13.0,2.0,7150.614,5013.033,3627.129,0.0,0.0,0.0,587.513,24365.374,402.919,0.0,297.055,0.0
AS14.33,2014-05-13,6.4,0.1,0.5,0.061669670326739985,53973.94199705123,21.0,3.0,9285.669,8944.714,4169.625,0.0,0.0,0.0,335.67,20749.623,233.84300000000002,2.007,93.694,0.0
AS14.33,2014-05-18,6.041666666666667,-0.3333333333333333,0.125,0.01478740859182342,45429.18100214004,6.0,0.0,4892.093,6381.405,3073.543,0.0,0.0,0.0,317.44599999999997,25674.846,0.0,2.01,19.959,0.0
AS14.33,2014-05-23,6.0,-0.68,0.24,0.05954818265080787,48072.47999882698,14.0,7.0,6391.362,7964.753,3167.886,0.0,0.0,130.53,605.229,22463.911,0.0,0.0,153.155,0.0
AS14.33,2014-05-28,7.357142857142857,-0.7142857142857143,0.5714285714285714,0.15354579635628887,27387.85599732399,19.0,2.0,5995.11,4042.362,1011.664,0.0,0.0,357.909,611.758,10317.542,1053.587,8.072,266.69,0.0
